,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,updated_github_id,gitlab_id,gitlab_url
113,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2024-10-24 19:12:01,2024-10-24 19:12:00,676.0,37.0,32.0,9.0,116.0,15.0,50.0,387.0,2024-08-19 11:23:41,0.21.4,42.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,17.0,https://pypi.org/project/django-ninja-extra,91156.0,91156.0,22,True,2.0,,,,,
114,aiosmtpd,aio-libs/aiosmtpd,aiosmtpd,[],emails,https://github.com/aio-libs/aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2024-10-30 16:53:05,2024-10-28 16:19:21,846.0,15.0,93.0,13.0,330.0,63.0,114.0,322.0,2024-05-18 11:37:43,1.4.6,16.0,A reimplementation of the Python stdlib smtpd.py based on asyncio.,,,43.0,https://pypi.org/project/aiosmtpd,347629.0,347635.0,22,True,3.0,497.0,,,,
115,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2024-05-10 15:34:04,2024-05-10 15:34:04,273.0,,55.0,8.0,54.0,9.0,54.0,241.0,,,,"Slack integration for Django, using the templating engine to generate messages.",412.0,412.0,29.0,https://pypi.org/project/django-slack,89622.0,89622.0,22,True,1.0,,,,,
116,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2024-10-01 22:06:07,2024-09-25 23:46:36,277.0,9.0,41.0,10.0,96.0,2.0,39.0,181.0,2024-08-16 19:48:17,1.1.0,16.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,15.0,15.0,30.0,https://pypi.org/project/django-loci,2863.0,2863.0,22,True,2.0,,,,,
117,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2024-03-25 08:58:28,2023-12-19 06:54:50,227.0,,54.0,7.0,59.0,12.0,71.0,149.0,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,309.0,309.0,18.0,https://pypi.org/project/django-minio-storage,27179.0,27179.0,22,True,3.0,,,,,
118,librephotos,LibrePhotos/librephotos,,[],photo-management-framework,https://github.com/LibrePhotos/librephotos,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2024-10-31 21:47:50,2024-10-31 20:10:31,2107.0,145.0,301.0,55.0,597.0,266.0,599.0,6942.0,,,,A self-hosted open source photo management service. This is the repository of the backend.,,,75.0,,,,21,True,1.0,,,,,
119,django-rules,dfunckt/django-rules,django-rules,[],authorization,https://github.com/dfunckt/django-rules,https://github.com/dfunckt/django-rules,MIT,2014-03-06 20:46:57,2024-09-02 16:01:04,2024-09-02 15:58:32,214.0,5.0,145.0,37.0,81.0,27.0,86.0,1859.0,2024-09-02 16:01:04,3.5.0,22.0,"Awesome Django authorization, without the database.",,,33.0,https://pypi.org/project/django-rules,273.0,273.0,21,True,1.0,,,,,
120,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,268.0,32.0,348.0,68.0,229.0,686.0,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,72.0,https://pypi.org/project/pinax-stripe-light,364.0,364.0,21,True,2.0,,,,,
121,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,88.0,15.0,64.0,19.0,37.0,462.0,,,,Can create auto-generated test data.,862.0,862.0,34.0,https://pypi.org/project/django-autofixture,2639.0,2639.0,21,False,2.0,,,,,
122,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2024-10-10 11:01:49,2024-10-10 11:01:49,437.0,1.0,62.0,19.0,95.0,5.0,64.0,391.0,,,,A complete library to create dynamic model instances for testing purposes.,1222.0,1222.0,37.0,https://pypi.org/project/django-dynamic-fixture,80511.0,80511.0,21,True,3.0,,,,,
123,django-graphql-auth,PedroBern/django-graphql-auth,django-graphql-auth,[],graphql-api,https://github.com/PedroBern/django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2024-08-06 13:07:28,2022-06-17 09:46:13,276.0,,101.0,21.0,62.0,61.0,44.0,332.0,,,,Django registration and authentication with GraphQL.,731.0,731.0,16.0,https://pypi.org/project/django-graphql-auth,27115.0,27115.0,21,True,3.0,,,,,
124,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2024-03-03 01:07:44,2022-03-22 11:44:40,82.0,,95.0,19.0,46.0,12.0,35.0,281.0,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,676.0,676.0,19.0,https://pypi.org/project/django-google-maps,9293.0,9293.0,21,True,3.0,,,,,
125,django-allauth-2fa,valohai/django-allauth-2fa,django-allauth-2fa,[],authentication-authorization,https://github.com/valohai/django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2024-10-28 19:49:49,2024-09-24 07:08:50,393.0,1.0,49.0,13.0,128.0,13.0,60.0,212.0,2023-07-13 11:11:55,0.11.1,3.0,Two-factor authentication for Django Allauth.,216.0,216.0,32.0,https://pypi.org/project/django-allauth-2fa,50157.0,50157.0,21,True,3.0,27.0,,,,
126,django-oscar-paypal,django-oscar/django-oscar-paypal,django-oscar-paypal,[],payment-subscriptions,https://github.com/django-oscar/django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-11-01 11:25:26,2023-09-01 09:54:25,540.0,,194.0,34.0,203.0,23.0,69.0,164.0,,,,PayPal integration for django-oscar. Can be used without Oscar too.,160.0,160.0,51.0,https://pypi.org/project/django-oscar-paypal,2134.0,2134.0,21,True,2.0,,,,,
127,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-bootstrap-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,44.0,5.0,12.0,8.0,16.0,102.0,,,,Bootstrap 5 integration with Django.,8880.0,8880.0,138.0,https://pypi.org/project/django-bootstrap-v5,56548.0,56548.0,21,True,3.0,,,,,
128,django-controlcenter,byashimov/django-controlcenter,django-controlcenter,[],admin-interface,https://github.com/byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2023-08-06 17:01:12,2023-08-06 17:00:07,200.0,,84.0,46.0,36.0,10.0,24.0,988.0,,,,Set of widgets to build dashboards for Django projects.,88.0,88.0,18.0,https://pypi.org/project/django-controlcenter,10798.0,10798.0,20,True,3.0,,,,,
129,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2024-03-15 10:03:00,2023-02-13 12:15:42,120.0,,34.0,7.0,38.0,13.0,28.0,456.0,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,77.0,77.0,4.0,https://pypi.org/project/djantic,11230.0,11230.0,20,True,2.0,,,,,
130,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/GaretJax/django-click,https://github.com/GaretJax/django-click,MIT,2015-09-10 22:48:53,2024-09-26 17:53:55,2024-09-26 17:53:55,140.0,1.0,20.0,7.0,29.0,8.0,10.0,250.0,2024-08-01 13:51:13,0.1.0,10.0,Write Django management command using the click CLI library.,326.0,326.0,13.0,https://pypi.org/project/django-click,48989.0,48989.0,20,True,3.0,,-2.0,,,
131,django-tailwind-cli,oliverandrich/django-tailwind-cli,django-tailwind-cli,[],mvt-tailwind-css-framework-integration,https://github.com/django-commons/django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,MIT,2022-10-23 16:09:40,2024-10-29 18:18:39,2024-10-29 18:18:26,438.0,38.0,11.0,6.0,112.0,1.0,17.0,96.0,2024-10-29 18:21:27,2.19.0,3.0,Django and Tailwind integration based on the prebuilt Tailwind CSS CLI.,42.0,42.0,12.0,https://pypi.org/project/django-tailwind-cli,8363.0,8363.0,20,True,3.0,,4.0,django-commons/django-tailwind-cli,,
132,django-typer,bckohan/django-typer,django-typer,[],management-commands,https://github.com/django-commons/django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2024-10-27 01:10:48,2024-10-27 01:10:46,612.0,98.0,2.0,2.0,51.0,15.0,68.0,74.0,2024-10-13 06:14:03,2.3.0,24.0,Use Typer (type hints) to define the interface for your Django management commands.,39.0,39.0,6.0,https://pypi.org/project/django-typer,8325.0,8325.0,20,True,3.0,,,django-commons/django-typer,,
133,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-06-20 12:43:20,2024-06-20 12:43:20,217.0,,22.0,4.0,12.0,4.0,23.0,66.0,2024-03-18 23:36:39,2.1.0,23.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",392.0,392.0,8.0,https://pypi.org/project/django-mapbox-location-field,2476.0,2476.0,20,True,3.0,,,,,
134,saas-boilerplate,apptension/saas-boilerplate,,[],project-templates,https://github.com/apptension/saas-boilerplate,https://github.com/apptension/saas-boilerplate,MIT,2020-04-14 09:31:26,2024-09-27 11:29:33,2024-09-27 11:28:28,968.0,9.0,263.0,18.0,437.0,39.0,135.0,2232.0,2024-09-27 11:30:40,4.1.1,24.0,"SaaS Boilerplate - Open Source and free SaaS stack that lets you build SaaS products faster in React, Django and AWS...",,,40.0,,,,19,True,1.0,,,,,
135,django-admin-sortable,jazzband/django-admin-sortable,django-admin-sortable,[],admin-interface-actions,https://github.com/jazzband/django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2023-04-21 08:57:53,2022-03-13 00:03:22,621.0,,133.0,17.0,121.0,10.0,132.0,567.0,,,,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,717.0,717.0,80.0,https://pypi.org/project/django-admin-sortable,34792.0,34792.0,19,True,3.0,,,,,
136,djaodjin-saas,djaodjin/djaodjin-saas,djaodjin-saas,[],value-as-a-service-framework,https://github.com/djaodjin/djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,2013-05-06 22:43:32,2024-10-25 19:11:22,2024-10-25 19:09:25,1918.0,11.0,125.0,24.0,194.0,17.0,95.0,566.0,,,,Django application for software-as-service and subscription businesses.,10.0,10.0,12.0,https://pypi.org/project/djaodjin-saas,3748.0,3748.0,19,True,1.0,,,,,
137,django-fixture-magic,davedash/django-fixture-magic,django-fixture-magic,[],example-data,https://github.com/davedash/django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2023-10-26 14:29:00,2023-10-26 14:28:50,128.0,,89.0,8.0,57.0,12.0,23.0,389.0,,,,Utilities to extract and manipulate Django Fixtures.,165.0,165.0,36.0,https://pypi.org/project/django-fixture-magic,24600.0,24600.0,19,True,3.0,,,,,
138,falco,Tobi-De/falco,falco,[],project-templates,https://github.com/falcopackages/falco-cli,https://github.com/falcopackages/falco-cli,,2023-12-15 15:05:56,2024-10-13 15:49:37,2024-10-13 15:49:31,560.0,103.0,16.0,8.0,43.0,3.0,61.0,360.0,2024-10-01 12:12:17,0.26.4,57.0,Enhance your Django developer experience: CLI and Guides for the Modern Django Developer.,14.0,14.0,7.0,https://pypi.org/project/falco,237.0,237.0,19,True,1.0,,,falcopackages/falco-cli,,
139,django-data-browser,tolomea/django-data-browser,django-data-browser,[],data-exploration,https://github.com/tolomea/django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2024-04-13 08:26:56,2024-04-09 07:05:23,1139.0,,28.0,10.0,37.0,5.0,32.0,349.0,,,,Django app for user friendly querying of Django models.,35.0,35.0,10.0,https://pypi.org/project/django-data-browser,12358.0,12358.0,19,True,1.0,,,,,
140,silver,silverapp/silver,silver,[],payment-subscriptions,https://github.com/silverapp/silver,https://github.com/silverapp/silver,,2014-10-07 11:39:38,2024-09-27 10:49:15,2024-09-27 10:49:07,1859.0,7.0,76.0,22.0,310.0,51.0,337.0,300.0,,,,Automated billing and payments for Django with a REST API.,10.0,10.0,24.0,https://pypi.org/project/silver,347.0,347.0,19,True,2.0,,,,,
141,django-improved-user,jambonsw/django-improved-user,django-improved-user,[],custom-user,https://github.com/jambonrose/django-improved-user,https://github.com/jambonrose/django-improved-user,BSD-2-Clause,2016-10-25 02:00:47,2024-10-28 20:12:19,2024-08-08 13:18:10,128.0,10.0,14.0,3.0,310.0,,10.0,147.0,2024-08-06 20:41:37,2.1.0,8.0,A custom Django user that authenticates via email. Follows identity and authentication best practices.,43.0,43.0,8.0,https://pypi.org/project/django-improved-user,1872.0,1872.0,19,True,2.0,,,jambonrose/django-improved-user,,
142,pyngo,yezz123/pyngo,pyngo,[],pydantic-integration,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2024-10-29 00:26:28,2024-10-26 18:34:42,220.0,17.0,7.0,3.0,180.0,1.0,3.0,83.0,2024-09-13 11:38:28,2.2.1,13.0,Pydantic model support for Django & Django-Rest-Framework.,17.0,17.0,8.0,https://pypi.org/project/pyngo,6051.0,6051.0,19,True,3.0,,,,,
143,django-admin-numeric-filter,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,[],admin-interface-filters,https://github.com/lukasvinclav/django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-02-16 07:53:41,2023-02-16 07:53:37,60.0,,33.0,4.0,17.0,4.0,14.0,79.0,2023-02-16 07:52:21,0.1.9,3.0,Numeric filters for Django admin.,198.0,198.0,14.0,https://pypi.org/project/django-admin-numeric-filter,18856.0,18856.0,19,True,1.0,,,,,
144,shynet,milesmcc/shynet,shynet,[],analytics-framework,https://github.com/milesmcc/shynet,https://github.com/milesmcc/shynet,Apache-2.0,2020-04-09 17:51:58,2024-07-06 00:46:29,2024-06-05 03:14:17,516.0,,190.0,27.0,144.0,47.0,143.0,2927.0,2023-07-28 03:19:15,0.13.1,37.0,"Modern, privacy-friendly, and detailed web analytics that works without cookies or JS.",,,37.0,https://pypi.org/project/shynet,,,18,True,1.0,,,,,
145,django-react-boilerplate,vintasoftware/django-react-boilerplate,,[],project-templates,https://github.com/vintasoftware/django-react-boilerplate,https://github.com/vintasoftware/django-react-boilerplate,MIT,2016-07-19 20:37:29,2024-08-02 15:11:32,2024-08-02 15:08:47,1172.0,,476.0,62.0,378.0,26.0,269.0,1979.0,,,,"Django 5, React, Bootstrap 5 with Python 3 and Webpack project boilerplate.",,,51.0,,,,18,True,2.0,,,,,
146,merchant,agiliq/merchant,merchant,[],payment-subscriptions,https://github.com/agiliq/merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58,2022-07-08 19:12:50,2015-07-08 05:29:26,684.0,,163.0,59.0,86.0,23.0,42.0,1022.0,,,4.0,A Django app to accept payments from various payment processors via Pluggable backends.,30.0,30.0,49.0,https://pypi.org/project/merchant,,,18,False,2.0,,,,,
147,django-test-plus,revsys/django-test-plus,django-test-plus,[],testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2024-08-11 12:15:04,2024-08-11 12:15:01,511.0,6.0,61.0,11.0,157.0,6.0,51.0,612.0,,,,Useful additions to Djangos default TestCase.,,,35.0,https://pypi.org/project/django-test-plus,63146.0,63146.0,18,True,3.0,,,,,
148,django-template-partials,carltongibson/django-template-partials,django-template-partials,[],templates,https://github.com/carltongibson/django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2024-09-10 05:30:39,2024-09-10 05:30:39,51.0,11.0,16.0,18.0,32.0,7.0,17.0,457.0,,,,Reusable named inline partials for the Django Template Language.,190.0,190.0,14.0,https://pypi.org/project/django-template-partials,30066.0,30066.0,18,True,3.0,,,,,
149,django-cryptography,georgemarshall/django-cryptography,django-cryptography,[],encrpyted-fields,https://github.com/georgemarshall/django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2024-08-15 15:10:09,2024-02-16 03:05:10,153.0,,70.0,17.0,41.0,41.0,32.0,381.0,2022-04-06 04:41:14,1.1,13.0,Easily encrypt data in Django.,,,4.0,https://pypi.org/project/django-cryptography,182172.0,182172.0,18,True,1.0,,,,,
150,django-bulma,timonweb/django-bulma,django-bulma,[],mvt-bulma-css-framework-integration,https://github.com/timonweb/django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2024-07-09 19:26:41,2024-06-26 09:43:36,131.0,,56.0,15.0,41.0,5.0,38.0,341.0,,,,Bulma theme for Django.,515.0,515.0,15.0,https://pypi.org/project/django-bulma,4592.0,4592.0,18,True,1.0,,,,,
151,django-custom-user,jcugat/django-custom-user,django-custom-user,[],custom-user,https://github.com/jcugat/django-custom-user,https://github.com/jcugat/django-custom-user,BSD-3-Clause,2013-04-09 11:08:02,2023-02-15 19:27:54,2022-12-09 23:59:04,116.0,,60.0,17.0,58.0,1.0,23.0,320.0,,,,Custom user model for Django with the same behaviour as the default User class but with email instead of username.,276.0,276.0,12.0,https://pypi.org/project/django-custom-user,7978.0,7978.0,18,True,3.0,,,,,
152,django-fsm-admin,gadventures/django-fsm-admin,django-fsm-admin,[],finite-state-machine,https://github.com/gadventures/django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2024-04-15 10:40:23,2022-10-25 08:26:59,123.0,,94.0,29.0,66.0,19.0,20.0,203.0,,,,Mixin and template tags to integrate django-fsm transitions into the django admin.,361.0,361.0,32.0,https://pypi.org/project/django-fsm-admin,20843.0,20843.0,18,True,3.0,,,,,
153,django-fernet-fields,orcasgit/django-fernet-fields,django-fernet-fields,[],encrpyted-fields,https://github.com/orcasgit/django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2024-05-09 01:48:26,2019-05-10 16:41:45,129.0,,66.0,6.0,24.0,9.0,7.0,193.0,,,,Fernet symmetric encryption for Django model fields.,706.0,706.0,9.0,https://pypi.org/project/django-fernet-fields,36384.0,36384.0,18,False,1.0,,,,,
154,django-rich,adamchainz/django-rich,django-rich,[],management-commands,https://github.com/adamchainz/django-rich,https://github.com/adamchainz/django-rich,MIT,2021-11-25 12:48:29,2024-10-29 11:02:16,2024-10-29 11:02:14,285.0,33.0,10.0,5.0,223.0,3.0,9.0,121.0,,,,Extensions for using Rich with Django.,156.0,156.0,6.0,https://pypi.org/project/django-rich,56361.0,56361.0,18,True,3.0,,,,,
155,django-phone-field,VeryApt/django-phone-field,django-phone-field,[],fields-phone-numbers,https://github.com/VeryApt/django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,13.0,4.0,4.0,4.0,11.0,52.0,2020-06-10 01:16:07,1.8.1,8.0,Lightweight model and form field for phone numbers in Django.,3133.0,3133.0,4.0,https://pypi.org/project/django-phone-field,24021.0,24021.0,18,True,3.0,,,,,
156,django-oauth2-provider,caffeinehit/django-oauth2-provider,django-oauth2-provider,[],authentication-authorization,https://github.com/caffeinehit/django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2024-08-12 23:29:21,2023-02-03 07:57:29,208.0,,185.0,25.0,92.0,40.0,25.0,337.0,,,,Provide OAuth2 access to your app.,,,16.0,https://pypi.org/project/django-oauth2-provider,7854.0,7854.0,17,True,3.0,,-2.0,,,
157,django-sendsms,stefanfoulis/django-sendsms,django-sendsms,[],messaging,https://github.com/stefanfoulis/django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2024-01-28 06:18:00,2021-12-27 22:42:18,132.0,,90.0,15.0,38.0,5.0,19.0,261.0,,,,A simple API to send SMS messages. It is modeled after the django email api.,379.0,379.0,19.0,https://pypi.org/project/django-sendsms,5851.0,5851.0,17,True,2.0,,,,,
158,django-audit-log,vvangelovski/django-audit-log,django-audit-log,[],fields-versioning,https://github.com/vvangelovski/django-audit-log,https://github.com/vvangelovski/django-audit-log,,2011-02-25 12:40:16,2024-01-05 17:57:30,2018-03-12 09:11:28,102.0,,84.0,8.0,30.0,27.0,16.0,232.0,2015-01-23 12:59:33,0.6.0,2.0,Audit log for your Django models.,254.0,254.0,10.0,https://pypi.org/project/django-audit-log,2560.0,2560.0,17,False,3.0,,,,,
159,wireup,maldoinc/wireup,wireup,[],dependency-injection,https://github.com/maldoinc/wireup,https://github.com/maldoinc/wireup,MIT,2023-08-19 22:09:32,2024-10-27 19:39:53,2024-10-27 19:38:10,464.0,110.0,1.0,3.0,6.0,11.0,20.0,97.0,2024-10-27 19:39:53,0.12.0,20.0,"Performant, concise, and easy-to-use dependency injection container for Python 3.8+.",5.0,5.0,2.0,https://pypi.org/project/wireup,1790.0,1790.0,17,True,3.0,,,,,
160,django-mirage-field,luojilab/django-mirage-field,django-mirage-field,[],encrpyted-fields,https://github.com/luojilab/django-mirage-field,https://github.com/luojilab/django-mirage-field,MIT,2019-04-26 06:02:43,2022-04-19 11:01:05,2022-04-19 11:00:59,71.0,,13.0,15.0,13.0,2.0,12.0,93.0,2022-03-14 08:47:26,1.4.0,17.0,"Django model field encrypt/decrypt your data, keep secret in database.",95.0,95.0,9.0,https://pypi.org/project/django-mirage-field,17192.0,17192.0,17,True,2.0,,,,,
161,djantic2,jonathan-s/djantic2,djantic,[],pydantic-integration,https://github.com/jonathan-s/djantic2,https://github.com/jonathan-s/djantic2,MIT,2024-03-15 10:06:31,2024-08-20 15:57:41,2024-07-14 12:26:27,152.0,,6.0,4.0,8.0,2.0,5.0,52.0,2024-07-14 12:34:02,1.0.4,3.0,Pydantic model support for Django.,4.0,4.0,8.0,https://pypi.org/project/djantic,11230.0,11230.0,17,True,3.0,,,,,
162,django-rest-pandas,wq/django-rest-pandas,django-rest-pandas,[],restful-api-drf,https://github.com/wq/django-rest-pandas,https://github.com/wq/django-rest-pandas,MIT,2014-01-08 00:20:37,2024-07-05 09:56:33,2024-04-04 16:54:21,207.0,,123.0,49.0,14.0,8.0,32.0,1253.0,2019-03-28 04:18:00,1.1.0,12.0,Serves up Pandas dataframes via the Django REST Framework for use in client-side (i.e. d3.js) visualizations and..,,,3.0,https://pypi.org/project/django-rest-pandas,,,16,True,3.0,,,,,
163,mixer,klen/mixer,mixer,[],example-data,https://github.com/klen/mixer,https://github.com/klen/mixer,,2013-05-19 13:49:50,2024-03-08 09:29:07,2022-03-23 14:37:36,860.0,,92.0,11.0,110.0,38.0,49.0,944.0,,,,"Mixer -- Is a fixtures replacement. Supported Django, Flask, SqlAlchemy and custom python objects.",,,43.0,https://pypi.org/project/mixer,153541.0,153541.0,16,True,3.0,,,,,
164,inertia-django,inertiajs/inertia-django,inertia-django,[],templates,https://github.com/inertiajs/inertia-django,https://github.com/inertiajs/inertia-django,MIT,2022-08-11 14:47:08,2024-10-30 18:28:39,2024-10-30 18:28:39,38.0,2.0,32.0,9.0,21.0,14.0,16.0,313.0,,,,The Django adapter for Inertia.js.,109.0,109.0,9.0,https://pypi.org/project/inertia-django,6160.0,6160.0,16,True,3.0,,,,,
165,django-flexible-subscriptions,studybuffalo/django-flexible-subscriptions,django-flexible-subscriptions,[],payment-subscriptions,https://github.com/studybuffalo/django-flexible-subscriptions,https://github.com/studybuffalo/django-flexible-subscriptions,GPL-3.0,2018-11-26 05:05:05,2024-06-21 14:11:55,2020-09-11 20:55:19,197.0,,53.0,4.0,268.0,27.0,23.0,249.0,,,,A subscription and recurrent billing application for Django.,28.0,28.0,14.0,https://pypi.org/project/django-flexible-subscriptions,2814.0,2814.0,16,True,3.0,,,,,
166,django-scopes,raphaelm/django-scopes,django-scopes,[],multiple-tenants,https://github.com/raphaelm/django-scopes,https://github.com/raphaelm/django-scopes,Apache-2.0,2019-05-10 11:27:07,2023-07-17 06:51:20,2023-06-12 08:26:02,42.0,,15.0,12.0,16.0,12.0,7.0,229.0,,,,Safely separate multiple tenants in a Django database.,95.0,95.0,6.0,https://pypi.org/project/django-scopes,9128.0,9128.0,16,True,3.0,,,,,
167,django-fieldsignals,craigds/django-fieldsignals,django-fieldsignals,[],fields-versioning,https://github.com/craigds/django-fieldsignals,https://github.com/craigds/django-fieldsignals,,2011-02-03 11:28:50,2022-10-08 02:34:47,2022-10-08 02:33:46,69.0,,10.0,8.0,8.0,3.0,14.0,112.0,2021-08-16 05:08:47,0.7.0,8.0,Django signals for changed fields.,289.0,289.0,5.0,https://pypi.org/project/django-fieldsignals,26265.0,26265.0,16,True,3.0,,,,,
168,dj-paypal,HearthSim/dj-paypal,dj-paypal,[],payment-subscriptions,https://github.com/HearthSim/dj-paypal,https://github.com/HearthSim/dj-paypal,MIT,2017-08-18 11:25:15,2024-02-29 17:10:37,2024-02-29 17:10:34,262.0,,20.0,13.0,8.0,4.0,5.0,86.0,2018-12-18 16:40:35,0.11.1,4.0,Paypal integration for Django - Inspired by dj-Stripe.,27.0,27.0,3.0,https://pypi.org/project/dj-paypal,2507.0,2507.0,16,True,3.0,,,,,
169,django-use-email-as-username,jmfederico/django-use-email-as-username,django-use-email-as-username,[],custom-user,https://github.com/jmfederico/django-use-email-as-username,https://github.com/jmfederico/django-use-email-as-username,BSD-3-Clause,2018-02-19 02:36:03,2024-09-09 13:11:23,2024-09-09 13:11:23,115.0,6.0,11.0,4.0,4.0,,14.0,71.0,,,,A Django app to use email as username for user authentication.,272.0,272.0,3.0,https://pypi.org/project/django-use-email-as-username,5222.0,5222.0,16,True,3.0,,,,,
170,django-trackstats,pennersr/django-trackstats,django-trackstats,[],statistics,https://github.com/pennersr/django-trackstats,https://github.com/pennersr/django-trackstats,MIT,2016-01-28 21:43:35,2023-08-04 12:56:33,2023-08-04 12:55:59,62.0,,39.0,13.0,13.0,4.0,8.0,443.0,,,,Keep track of your statistics.,26.0,26.0,9.0,https://pypi.org/project/django-trackstats,2833.0,2833.0,15,True,1.0,,,,,
